agent,trial,episode,reward,acceptance_rate,mean_cpu_utilization,mean_memory_utilization,mean_bandwidth_utilization,mean_operating_servers
PPO,0,0,5526148.370712003,0.17159763313609466,0.021743699433734415,0.1057301908120782,0.027376074307808484,0.9991356957649092
PPO,0,1,3932088.5389319733,0.27800829875518673,0.01275391164500208,0.0924782489407867,0.020883808594395495,1.083614295347269
PPO,0,2,6233168.28637987,0.21725239616613418,0.01903774807919061,0.10592661817933853,0.03286589995887169,1.029120559114735
PPO,0,3,3451186.036800804,0.5112994350282486,0.012206426675709984,0.0881046262270723,0.02221492770743777,1.2479564032697548
PPO,0,4,5857560.101846504,0.15489130434782608,0.017814137045447865,0.10779990390566485,0.0298818823280161,1.0140264026402641
PPO,0,5,3636490.027424875,0.30410654827968925,0.010551269883759557,0.09923994498627717,0.02111814071555787,1.190069407367859
PPO,0,6,4914275.583201868,0.24972375690607734,0.020683790153165807,0.10135819199715757,0.026534171914136977,1.0713082537900056
PPO,0,7,5343520.220521561,0.3385490753911807,0.01125113739100155,0.10011582505769132,0.029529523681211964,1.1078947368421053
PPO,0,8,3363224.126822783,0.4077922077922078,0.02069992466739588,0.08974955099134416,0.02057816759351802,1.0359085963003265
PPO,0,9,3810327.354631173,0.2099737532808399,0.026876135902260196,0.10060923097460811,0.021630853685824878,0.9973045822102425
PPO,0,10,6028532.297483229,0.18893129770992367,0.03133449981318097,0.10587934665840634,0.029531440938503628,0.9969167523124358
PPO,0,11,3624848.001784137,0.4797297297297297,0.009683698035914406,0.0820286476010911,0.018689556531804007,1.0056338028169014
PPO,0,12,4828944.155195682,0.2773645058448459,0.024971329743432014,0.09936349563959081,0.025116923921610947,1.0548387096774194
PPO,0,13,5950476.807338334,0.23834196891191708,0.022821607195830648,0.1057977006572908,0.03074818127804377,1.0269709543568464
PPO,0,14,5797028.693915638,0.23529411764705882,0.017601905296270003,0.10475543260460035,0.02877493646239139,1.0084825636192272
PPO,0,15,5960333.455507685,0.18021201413427562,0.028617546980892274,0.10532793394095337,0.02914393229724888,1.0
PPO,0,16,5030979.57437438,0.27124773960216997,0.018830908227599162,0.0996038295013118,0.027440512693066403,1.015412511332729
PPO,0,17,3973870.1896865796,0.2989010989010989,0.02985638774649372,0.0954911996712601,0.02325884578059733,1.0208116545265349
PPO,0,18,3835772.463980657,0.370757180156658,0.01922726710039476,0.09574898765181271,0.022581320830743337,1.086326767091541
PPO,0,19,1146969.3118513648,0.7565217391304347,0.014486395191047956,0.053585377112787415,0.011768715710959646,0.9863013698630136
PPO,0,20,7297217.93078966,0.20168067226890757,0.018507914702223797,0.10716287923154044,0.03638596359330426,1.00859375
PPO,0,21,5921036.105969898,0.1506849315068493,0.02928816541624427,0.10879635591652317,0.03217550362504301,1.0046728971962617
PPO,0,22,5871303.372906199,0.2036727879799666,0.0305985195475656,0.10459067420480235,0.027393742741511535,1.0226244343891402
PPO,0,23,7903362.748096617,0.18050541516245489,0.02487197278725988,0.10796900737458748,0.0357052493592641,0.9972202918693537
PPO,0,24,5268609.398053886,0.2845117845117845,0.02423304313528924,0.10033475135646451,0.029026571829665435,1.0145985401459854
PPO,0,25,2342899.068535978,0.5570342205323194,0.021210792908630465,0.07838846684053685,0.017082770256104603,1.1206774876499648
PPO,0,26,7373057.544831232,0.16276202219482122,0.0249297177914458,0.11127551979476553,0.037643289677915415,1.0029850746268656
PPO,0,27,3921445.0485514635,0.3599320882852292,0.012472259421093042,0.09654645019412032,0.022858096426605395,1.115702479338843
PPO,0,28,6067454.6124218255,0.21361058601134217,0.011629913460361574,0.1042392543517227,0.029262473833555232,1.0147835269271384
PPO,0,29,4370288.798466153,0.22567567567567567,0.023648688875373348,0.10138165441764314,0.023523614875641384,1.0162241887905605
PPO,0,30,2095609.5367764349,0.6749116607773852,0.006571992824941664,0.06885197478741818,0.013535900540299841,1.141025641025641
PPO,0,31,3122357.4476010078,0.4589308996088657,0.022399042628289515,0.08611780291040533,0.019188730618605508,1.11854583772392
PPO,0,32,2352896.6026246496,0.594059405940594,0.014625445897740789,0.06869280359804529,0.01325749103071636,0.9312714776632303
PPO,0,33,6455847.005347803,0.1839080459770115,0.01481037243490663,0.10777055629495713,0.03526284544960005,1.0054824561403508
PPO,0,34,6102650.90820445,0.17857142857142858,0.02589020271259189,0.10757092848486406,0.032184436760351307,0.9993150684931507
PPO,0,35,6109832.031045774,0.2159090909090909,0.025970704456699252,0.10462178950701519,0.0312998652090894,1.0374554102259215
PPO,0,36,7907921.136733567,0.1791713325867861,0.021521972662279128,0.11067775927195658,0.03854226298609058,1.0006724949562877
PPO,0,37,6646945.688511639,0.17105263157894737,0.022485402192197978,0.10956878681324911,0.033882405937936344,1.0087014725568944
PPO,0,38,6665928.316072799,0.1276824034334764,0.02370624441521391,0.10964445691026352,0.03254759816957872,0.9985974754558204
PPO,0,39,2608722.805754906,0.4066147859922179,0.01755785703903389,0.08273570160865645,0.01620422698973195,1.0532407407407407
PPO,0,40,4051973.660773042,0.33243606998654107,0.020143700572006144,0.09396644632250578,0.022192176260394866,1.0713359273670557
PPO,0,41,7026729.720015299,0.16413793103448276,0.028137271505102618,0.10909376392397704,0.036016934966457956,1.0180392156862745
PPO,0,42,5078258.082703363,0.2137809187279152,0.0055623297285177726,0.10571300952550175,0.026852528373889052,1.046556741028128
PPO,0,43,4959956.737223407,0.3120567375886525,0.021521377983162494,0.09913417322576282,0.02793929311654433,1.0248962655601659
PPO,0,44,3763626.094988958,0.14500941619585686,0.020859861263559643,0.10632009172695503,0.019229500314285043,1.013095238095238
PPO,0,45,7259576.832557663,0.19066937119675456,0.018379168530255556,0.11062780168598545,0.03650177121139127,1.0172314761631247
PPO,0,46,4424905.772659981,0.2511961722488038,0.020962678676142057,0.09807604585990809,0.025168835250547673,1.0223186608803472
PPO,0,47,4867907.483214801,0.15827338129496402,0.018483688318731397,0.1041151800953449,0.026124897987774554,1.0179445350734095
PPO,0,48,7268217.8359069,0.13157894736842105,0.026859958750059632,0.10971619320356495,0.03373377372480708,0.9993021632937893
PPO,0,49,4665417.093434137,0.29233226837060705,0.02584213109457341,0.09814754612975515,0.025141479951582682,1.0243531202435312
PPO,0,50,2670385.380173336,0.5011494252873563,0.014587719038159318,0.07912460167416775,0.016946845641641294,1.0867697594501717
PPO,0,51,1765973.7258415073,0.6633165829145728,0.012109417974155705,0.06494368992482014,0.013527349391643987,1.0199335548172757
PPO,0,52,5706576.194882265,0.21839080459770116,0.01642708091308185,0.10423711945291013,0.0280439570119636,1.0138217000691085
PPO,0,53,3891328.0157257454,0.3028169014084507,0.021227103875815476,0.09535678806829666,0.02303280695045128,1.0730679156908665
PPO,0,54,4948440.687400587,0.2290836653386454,0.027588376967007774,0.10229313397389575,0.026430840919385787,1.0032119914346895
PPO,0,55,6757628.338545353,0.25862068965517243,0.013594548693784448,0.10462881399518337,0.03354135300957063,1.0091984231274638
PPO,0,56,4137442.568189527,0.31263383297644537,0.022407573337980786,0.09805829865989524,0.024394036706938998,1.0189431704885343
PPO,0,57,3423223.8209225163,0.3205882352941177,0.0092824909911384,0.09255911460011297,0.020112582009388015,1.0444763271162123
PPO,0,58,1825004.292833746,0.6814159292035398,0.01452453981136508,0.06692428748798618,0.014845201034838806,1.0870607028753994
PPO,0,59,4986606.598973436,0.31234866828087166,0.02221107258402915,0.09709675560747928,0.026061281018750194,0.9923413566739606
PPO,0,60,4256593.379004027,0.21553884711779447,0.017939606698574345,0.10046041746377864,0.022749731954286666,1.0309477756286267
PPO,0,61,4032923.9979703585,0.2772177419354839,0.03218177937538302,0.09800790279886097,0.023220071764919487,1.0215475024485798
PPO,0,62,4368061.930731087,0.3001841620626151,0.012456072828024767,0.09725100635627909,0.023746613079119017,1.0685302073940488
PPO,0,63,4941541.129013976,0.2912621359223301,0.02430570787013214,0.10142116178142396,0.02579064783516512,0.995114006514658
PPO,0,64,2942064.269283282,0.625,0.019673186845991165,0.07193885471768476,0.016620728403746322,0.9733727810650887
PPO,0,65,3330951.943966599,0.4663625997719498,0.017590440055142067,0.0897938226596507,0.020874887381538247,1.2296360485268631
PPO,0,66,4069900.9219870004,0.41025641025641024,0.010610951799428284,0.08666201883888591,0.021802190781594514,1.0161001788908766
PPO,0,67,2795614.764334152,0.6055900621118012,0.016499548913731555,0.07644585633302782,0.018617069830900362,1.1195899772209568
PPO,0,68,4020672.076083819,0.24354243542435425,0.023889152678027503,0.09865832589182508,0.021581489320722232,1.0090579710144927
PPO,0,69,3122165.762214311,0.4566929133858268,0.019465349083916016,0.08094725147782814,0.01782027768523091,1.0
PPO,0,70,1397158.6902016522,0.7991803278688525,0.013307532605223209,0.05812904598931178,0.013915575206599915,1.0944785276073619
PPO,0,71,7504533.343144423,0.1411764705882353,0.01828668176218362,0.11220285853393921,0.0381184004948876,1.0007496251874064
PPO,0,72,4190450.234144823,0.2787878787878788,0.012126489032531398,0.09833785700968621,0.023249308478090376,1.075768942235559
PPO,0,73,5914894.254340932,0.21683967704728951,0.021759391687993745,0.10533049435731542,0.03055816016586596,1.0125673249551166
PPO,0,74,6416208.550199876,0.22383252818035426,0.020892868966778423,0.10473461407564158,0.033312738257885915,1.0
PPO,0,75,4757224.801705486,0.2779291553133515,0.019142258221338252,0.09714111506572312,0.02300660216559152,0.9946666666666667
PPO,0,76,1650462.0272767618,0.5352564102564102,0.010964385217512152,0.07408582464879357,0.012414805792368479,1.0811764705882352
PPO,0,77,6326468.700253956,0.2132596685082873,0.020703309425569392,0.1058374550831615,0.03232981681470574,1.008505467800729
PPO,0,78,3977620.128064162,0.39947780678851175,0.017093371388016455,0.09413745087096724,0.024042745242303397,1.0802752293577982
PPO,0,79,5727129.844352595,0.1774891774891775,0.01774851421547432,0.10384095814466782,0.02749854378365852,1.0184361093452003
PPO,0,80,5500021.69132824,0.21913043478260869,0.017819500746746347,0.10542516778586933,0.029815532797060736,1.0232342007434945
PPO,0,81,4248587.634199447,0.3818770226537217,0.014846014274304412,0.09288181948864241,0.023846462942194918,1.0641791044776119
PPO,0,82,6254431.596742293,0.14168377823408623,0.015228592096752376,0.11091659317613063,0.031533173257495085,1.0095480585614258
PPO,0,83,3629272.0198675273,0.317741935483871,0.022576305466052594,0.09342299703675219,0.021050378750385682,1.0573476702508962
PPO,0,84,2655651.3426576345,0.6630434782608695,0.015090758238675355,0.07236251687724904,0.017946496684071996,1.0301318267419963
PPO,0,85,1165820.5019412278,0.6731517509727627,0.010419038101629977,0.06005617959116909,0.011512181787385266,0.9946666666666667
PPO,0,86,4449821.453615501,0.26181818181818184,0.013895203810487733,0.09811950797548011,0.023624506335501245,1.0605263157894738
PPO,0,87,7543111.008832027,0.23057953144266338,0.028547006040087013,0.10785524417139306,0.03612515199419219,1.0
PPO,0,88,3075176.520096496,0.5566037735849056,0.021218004018066134,0.07794367650264636,0.018564419322722184,0.9705882352941176
PPO,0,89,7436146.907095303,0.2059659090909091,0.019627758194638033,0.10992358372197059,0.038796619383360036,1.0100541376643464
PPO,0,90,3951811.102877532,0.36075036075036077,0.023264587280482106,0.09282055693335017,0.022780869298685356,1.0946527350952673
PPO,0,91,3375918.765053467,0.34972677595628415,0.011524716744583878,0.08957182277589115,0.019851148861757987,1.019704433497537
PPO,0,92,5896661.406733743,0.18545081967213115,0.015283769499016032,0.10399216340816418,0.028314888129718874,1.028242074927954
