agent,trial,episode,reward,acceptance_rate,mean_cpu_utilization,mean_memory_utilization,mean_bandwidth_utilization,mean_operating_servers
FirstFit_3,0,0,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,1,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,2,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,3,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,4,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,5,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,6,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,7,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,8,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,9,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,10,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,11,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,12,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,13,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,14,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,15,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,16,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,17,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,18,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,0,19,64688.54808711586,1.0,0.021600728980139206,0.16212784788305987,0.029874379555348798,3.1933174224343674
FirstFit_3,1,0,110144.54703304787,1.0,0.0310259518215328,0.13748501245872943,0.031630705725274766,3.430167597765363
