agent,trial,episode,reward,acceptance_rate,mean_cpu_utilization,mean_memory_utilization,mean_bandwidth_utilization,mean_operating_servers
Random,0,0,11224.254973035813,0.2288135593220339,0.0033336125932029808,0.024255002965972033,0.012073461580879016,1.2716535433070866
Random,0,1,12156.264676424986,0.2542372881355932,0.004327080867359332,0.032482655817932894,0.013679324409700143,1.6082089552238805
Random,0,2,15951.028522234248,0.211864406779661,0.0031041634091738294,0.026029117129034336,0.01260858457434142,1.3511450381679388
Random,0,3,14479.430227525281,0.2288135593220339,0.00325338520002656,0.023374596708581667,0.0120334203894035,1.3073770491803278
Random,0,4,11669.795906181866,0.2627118644067797,0.004458199771563319,0.03455215440222709,0.014240809235392273,1.704
Random,0,5,10489.39673411134,0.23728813559322035,0.0032928599046916024,0.02358291510016316,0.011769673812118565,1.316205533596838
Random,0,6,8670.86423147196,0.2796610169491525,0.0032982541126225866,0.022111449709935428,0.010563611174876768,1.2684824902723735
Random,0,7,13395.464065787966,0.2288135593220339,0.0035768786491495396,0.027453827283593416,0.013280770098620045,1.4274809160305344
Random,0,8,12348.333925758687,0.2711864406779661,0.003456969603299757,0.024565928994117376,0.011438319547296426,1.311787072243346
Random,0,9,12357.579330573708,0.23728813559322035,0.0031648162175719786,0.02306891346904477,0.010229064822291157,1.2063492063492063
Random,0,10,13583.269301537815,0.2542372881355932,0.0030401893736281584,0.022241185064580733,0.012059974068082638,1.2807692307692307
Random,0,11,8617.72233425658,0.23728813559322035,0.003284014309006403,0.02260448670672398,0.010265363876504837,1.210727969348659
Random,0,12,13792.36241547853,0.23728813559322035,0.003905397418636536,0.02877998453222242,0.014658883219026314,1.5945945945945945
Random,0,13,10886.183087334388,0.211864406779661,0.0032335792070603566,0.023016841233413327,0.011323817728977377,1.2440944881889764
Random,0,14,12250.256811400759,0.2288135593220339,0.003000149027010489,0.02188166488257325,0.010459482128332106,1.213991769547325
Random,0,15,12421.577213713452,0.2033898305084746,0.003138743634119261,0.023907049331273706,0.012584484161543986,1.3515625
Random,0,16,8391.233260768238,0.2033898305084746,0.00277589059282962,0.020026740235098702,0.010126173637944482,1.0938775510204082
Random,0,17,14578.662198678936,0.2288135593220339,0.003348617601124376,0.025942005326268624,0.013360101577906578,1.3858267716535433
