agent,trial,episode,reward,acceptance_rate,mean_cpu_utilization,mean_memory_utilization,mean_bandwidth_utilization,mean_operating_servers
PPO,0,0,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,1,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,2,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,3,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,4,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,5,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,6,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,7,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,8,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,9,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,10,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,11,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,12,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,13,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,14,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,15,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,16,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,17,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,18,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,0,19,47714.11654173207,0.6779661016949152,0.010091221654018248,0.07099966310996424,0.01461833700799213,0.9205479452054794
PPO,1,0,86881.94633831286,0.7222222222222222,0.01665180754076674,0.07389899450589726,0.01771366322296106,0.9444444444444444
PPO,1,1,86881.94633831286,0.7222222222222222,0.01665180754076674,0.07389899450589726,0.01771366322296106,0.9444444444444444
PPO,1,2,86881.94633831286,0.7222222222222222,0.01665180754076674,0.07389899450589726,0.01771366322296106,0.9444444444444444
